#       POPULATION	DYS456	DYS389I	DYS390	DYS389II DYS458	DYS19	DYS385(A,B) DYS393 DYS391	DYS439	DYS635	DYS392	YGATAH4	DYS437	DYS438	DYS448	
#                          14      4       6        5        15    1       2,3         9         7           12    16      8       17     10      11       13
 African_American	15	13	24	31	18	14	10,15		13	10	13	24	15	11	15	12	19	
 African_American	15	13	21	31	17	16	16,17		13	10	11	21	11	12	14	11	20	
 African_American	15	13	21	30	15	15	16,18		14	10	12	20	11	11	14	11	21	
 African_American	15	14	22	31	16	17	15,17		13	10	12	22	11	10	15	11	21	
 African_American	16	13	21	30	17	15	18,18		14	10	12	22	11	11	14	11	21	
 African_American	15	13	21	29	15	17	16,19		14	10	12	22	11	11	14	11	21	
 African_American	15	13	21	30	18	15	16,16		14	10	13	22	11	11	14	11	21	
 African_American	15	13	21	31	18	15	16,17		13	10	12	21	11	11	14	12	21	
 African_American	16	14	22	31	16	16	15,15		13	10	12	20	11	10	14	11	21	
 African_American	15	13	21	31	16	15	17,17		13	11	12	20	11	13	14	11	21	
 African_American	15	13	21	32	19	15	17,18		13	10	11	21	11	12	14	12	21	
 African_American	15	14	24	30	17	14	11,14		13	11	12	24	13	12	15	12	19	
 African_American	15	12	21	29	17	16	16,17		14	11	11	21	11	12	14	11	21	
 African_American	15	13	22	30	17	15	15,16		14	11	13	21	12	12	14	11	21	
 African_American	16	13	24	30	16	14	15,19		12	10	11	24	11	12	14	10	20	
 African_American	15	13	26	30	17	14	11,14		13	11	12	24	13	12	15	12	19	
 African_American	15	13	21	30	16	15	16,17		13	11	11	21	11	12	14	11	21	
 African_American	15	12	22	30	15	16	13,15		12	10	11	20	12	11	17	10	19,20	
 African_American	16	13	21	30	16	17	17,19		14	10	12	21	11	11	14	11	21	
 African_American	15	13	22	29	18	15	16,19		14	10	11	22	11	11	14	11	20	
 African_American	15	13	23	29	17	14	11,15		13	12	12	23	13	12	15	12	19	
 African_American	16	13	24	29	17	15	11,14		13	11	14	23	11	11	15	12	19	
 African_American	15	13	21	30	16	16	17,17		14	10	12	22	11	11	14	11	21	
 African_American	14	13	23	29	15	15	13,17		13	10	12	23	11	9	14	11	19	
 African_American	15	12	22	30	17	16	16,16		13	11	11	23	12	9	17	8	20	
 African_American	15	13	21	31	16	16	17,18		15	11	11	21	11	10	14	11	21	
 African_American	14	12	23	28	15	14	13,16		13	10	11	21	11	11	16	10	20	
 African_American	16	13	21	32	18	15	16,17		13	10	12	22	11	12	14	11	21	
 African_American	16	13	21	30	18	16	15,16		14	10	13	22	11	11	14	11	20	
 African_American	18	13	21	30	17	17	15,19		15	10	12	21	11	11	14	11	21	
 African_American	15	13	21	31	19	15	16,16		15	10	13	21	11	12	14	11	21	
 African_American	16	13	24	29	19	14	11,14		13	11	12	24	13	11	15	12	20	
 African_American	15	13	22	30	16	16	14,17		13	9	12	21	11	10	14	11	21	
 African_American	15	13	21	30	16	14	16,19		15	10	13	22	12	11	14	11	21	
 African_American	15	13	21	31	17	15	15,15		13	10	11	22	11	12	14	11	21	
 African_American	15	14	21	31	17	15	17,17		15	10	12	21	11	11	14	11	21	
 African_American	15	12	22	28	15	14	13,15		13	10	12	21	11	11	16	10	20	
 African_American	16	13	22	29	16	15	15,16		14	11	12	23	11	11	14	11	20	
 African_American	16	13	24	29	17	14	11,15		13	11	13	23	13	12	15	12	19	
 African_American	15	13	23	30	17	14	13,18		12	10	11	23	11	11	14	9	20	
 African_American	15	12	21	28	16	17	15,16		14	10	12	21	11	11	14	11	21	
 African_American	15	14	21	31	17	15	17,17		15	10	12	21	11	11	14	11	21	
 African_American	16	14	21	31	17	16	16,19		14	10	11	20	11	11	14	11	20	
 African_American	15	13	21	30	19	15	16,19		14	11	12	21	11	12	14	11	21	
 African_American	15	13	21	30	17	15	16,16		13	11	13	22	11	11	14	11	21	
 African_American	16	12	24	28	17	14	11,14		13	11	12	23	13	12	15	12	19	
 African_American	17	14	25	31	17	14	11,13		13	12	12	23	14	11	15	12	18	
 African_American	17	14	21	31	17	17	17,19		15	10	12	21	11	11	14	11	21	
 African_American	15	12	21	30	17	15	15,18		13	10	13	22	11	12	14	11	21	
 African_American	14	13	24	28	17	14	11,14		13	10	12	23	13	12	15	12	19	
 African_American	17	14	25	30	17	14	11,12		13	11	12	23	14	12	15	12	18	
 African_American	15	12	21	30	15	17	14,16		14	10	12	21	11	12	14	11	21	
 African_American	15	12	21	30	18	14	16,17		14	10	12	22	11	12	14	11	21	
 African_American	16	13	24	29	19	14	11,13		13	10	11	23	13	12	14	12	18	
 African_American	14	14	21	31	17	16	16,18		13	11	12	21	11	11	14	11	20	
 African_American	15	13	21	30	16	15	15,18		12	10	11	21	11	12	14	11	21	
 African_American	16	13	23	29	16	14	11,13		14	11	12	23	13	12	15	12	19	
 African_American	16	14	24	30	18	13	13,14		13	9	10	21	11	11	14	10	20	
 African_American	15	13	21	30	16	15	16,19		15	10	13	21	12	11	14	11	21	
 African_American	16	13	24	29	17	14	11,14		13	11	12	23	13	12	15	12	19	
 African_American	16	13	24	29	18	14	11,11		13	10	12	23	13	12	15	12	19	
 African_American	16	13	21	30	15	16	16,20		15	10	12	21	11	11	14	11	20	
 African_American	16	13	24	29	17	14	11,15		13	11	12	25	13	11	15	12	19	
 African_American	16	14	24	31	18	15	11,14		13	10	12	24	14	13	15	12	19	
 African_American	15	13	21	29	16	15	17,19		13	10	11	21	11	12	14	11	21	
 African_American	15	13	21	30	17	15	16,17		13	10	11	21	11	12	14	11	21	
 African_American	15	13	23	29	16	14	11,15		13	11	12	23	13	11	15	12	19	
 African_American	15	13	23	29	17	14	11,14		13	11	13	23	13	11	14	12	18	
 African_American	15	13	21	30	18	16	16,16		14	10	12	23	11	12	14	11	20	
 African_American	15	13	24	29	18	14	11,15		13	11	13	23	13	12	15	12	20	
 African_American	16	14	21	31	16	17	17,18		15	10	14	21	11	10	14	11	21	
 African_American	15	12	24	28	17	14	15,19		13	11	12	24	11	11	14	11	19	
 African_American	14	13	21	30	16	17	18,18		14	10	12	21	11	11	14	11	21	
 African_American	16	13	21	31	17	15	15,17		14	10	11	21	11	11	14	11	19	
 African_American	17	13	21	30	15	15	16,19		14	10	12	21	11	11	14	11	22	
 African_American	16	13	21	30	16	15	16,17		13	10	12	21	10	12	14	11	21	
 African_American	14	12	24	29	16	14	14,15		13	10	11	23	11	11	17	10	20	
 African_American	15	13	21	31	17	17	15,17		14	10	13	22	10	11	14	12	21	
 African_American	16	13	21	30	15	16	16,17		14	10	12	21	11	11	13	11	21	
 African_American	17	13	24	31	16	14	16,18		13	10	13	21	11	12	14	10	20	
 African_American	0	15	22	31	19	16	12,12		13	11	11	<19	11	11	14	10	19	
 African_American	15	13	23	29	19	14	11,13		13	11	12	23	13	12	15	11	19	
 African_American	17	13	24	31	18	14	11,14		13	10	12	25	13	13	15	12	19	
 African_American	15	12	25	28	17	14	14,14		13	11	11	24	11	11	15	11	19	
 African_American	15	13	21	30	17	16	18,20		15	10	12	21	12	11	14	11	21	
 African_American	16	13	24	29	16	14	11,14		13	11	12	23	13	12	15	12	19	
 African_American	14	14	21	32	18	16	16,17		13	10	11	21	11	11	14	11	21	
 African_American	15	13	24	29	17	15	11,13		13	11	13	23	13	12	14	12	19	
 African_American	16	14	21	31	17	16	17,18		15	10	12	23	11	11	14	11	20	
 African_American	16	13	21	30	16	16	17,18		13	10	12	22	11	11	13	11	21	
 African_American	15	13	21	31	17	15	15,17		13	10	13	21	11	13	14	11	21	
 African_American	17	13	21	30	16	17	18,18		13	10	12	21	11	11	13	11	21	
 African_American	16	13	23	32	17	13	14,18		12	10	11	22	14	11	14	11	19	
 African_American	16	12	24	30	16	13	16,16		13	11	12	21	11	12	14	10	20	
 African_American	13	12	22	28	15	14	13,15		13	9	11	22	9	11	16	10	20	
 African_American	16	13	21	30	16	17	18,18		13	10	12	22	11	11	13	11	21	
 African_American	14	12	22	27	16	13	13,14		13	10	12	24	11	11	15	10	20	
 African_American	15	13	21	31	16	16	17,18		14	10	11	23	11	11	14	11	21	
 African_American	16	13	21	30	14	15	16,17		13	11	11	21	11	13	14	11	21	
 African_American	15	13	21	31	18	15	16,17		13	10	12	20	11	11	14	11	21	
 African_American	15	12	21	31	18	16	16,18		14	11	12	20	9	11	14	11	21	
 African_American	15	13	21	30	16	15	17,18		16	10	11	22	11	11	14	11	21	
 African_American	15	13	21	31	16	15	15,16		13	10	13	22	11	13	14	12	21	
 African_American	14	13	21	30	16	17	18,19		14	10	12	20	11	11	14	11	21	
 African_American	15	12	22	29	16	14	16,20		14	10	11	20	11	11	14	8	20	
 African_American	17	14	21	31	14	17	17,18		13	10	12	21	11	11	13	11	21	
 African_American	15	13	24	32	15	13	16,16		13	10	12	21	12	13	15	10	21	
 African_American	15	13	21	30	16	17	18,18		13	10	11	20	11	11	13	11	21	
 African_American	15	12	21	29	19	15	15,15		14	10	11	22	11	11	15	11	20	
 African_American	16	13	21	30	17	16	17,18		15	10	13	21	11	11	14	11	21	
 African_American	16	13	21	30	15	16	16,20		15	10	12	21	11	11	14	11	20	
 African_American	14	14	24	34	16	15	11,11		13	10	13	<19	11	12	15	10	21	
 African_American	15	12	25	28	17	14	14,15		13	11	11	23	11	11	16	11	19	
 African_American	15	13	21	30	17	15	16,18		14	11	11	21	11	12	14	11	21	
 African_American	16	13	21	30	16	17	18,18		13	10	12	22	11	11	13	11	21	
 African_American	16	13	21	31	20	15	15,16		15	10	13	21	11	13	14	11	19	
 African_American	15	13	21	31	17	15	16,16		13	10	11	21	11	11	14	11	21	
 African_American	15	12	24	28	19	14	11,14		13	11	12	23	13	12	15	12	19	
 African_American	16	13	23	30	17	14	11,15		13	12	11	23	13	12	15	12	19	
 African_American	15	13	21	31	17	17	16,18		16	10	12	21	11	11	14	11	21	
 African_American	14	12	22	29	15	14	15,15		13	11	11	21	11	11	16	10	20	
 African_American	15	13	22	30	16	15	15,15		13	11	12	21	11	12	14	11	21	
 African_American	17	12	21	30	16	17	17,20		14	10	13	21	11	11	13	11	21	
 African_American	14	12	22	28	15	13	13,14		13	10	11	23	11	11	15	10	20	
 African_American	17	13	21	30	14	16	17,18		13	10	12	21	11	11	13	11	21	
 African_American	15	13	21	30	16	18	15,17		15	10	12	21	11	11	14	11	23	
 African_American	15	12	22	29	16	14	13,15		13	10	11	22	11	11	16	11	20	
 African_American	15	13	21	30	16	16	17,17		14	11	12	23	12	10	14	11	21	
 African_American	14	14	24	31	17	15	16,16		15	11	11	19	12	11	15	10	20	
 African_American	16	13	24	29	17	14	11,15		13	11	12	23	13	12	15	12	19	
 African_American	15	13	21	31	18	15	16,16		14	10	11	22	11	11	14	11	20	
 African_American	15	12	21	30	16	15	16,16		13	11	12	21	11	12	14	11	21	
 African_American	14	12	22	28	16	15	14,14		13	10	11	22	11	11	16	10	20	
 African_American	15	12	25	28	16	15	13,17		13	10	11	21	11	9	15	10	20	
 African_American	16	13	21	29	16	15	17,19		15	10	12	22	11	11	14	11	21	
 African_American	15	13	21	31	17	16	17,17		13	10	11	21	11	12	14	11	21	
 African_American	16	13	21	30	15	15	16,19		15	10	11	24	11	13	14	11	21	
 African_American	14	13	21	30	17	14	15,17		13	10	11	21	11	11	14	11	21	
 African_American	15	13	21	30	17	15	16,17		13	10	11	22	11	12	14	11	21	
 African_American	15	14	24	31	18	14	14,18		14	10	11	21	11	11	14	11	19	
 African_American	15	12	22	29	16	15	14,15		13	11	13	22	11	12	17	10	19,20	
 African_American	15	14	21	30	15	16	17,18		15	10	12	21	11	11	14	11	21	
 African_American	15	13	21	30	16	15	16,17		14	10	13	20	11	11	14	11	21	
 African_American	15	12	24	28	19	14	11,14		13	11	12	23	13	12	15	12	19	
 African_American	15	14	22	32	16	17	16,17		13	10	12	21	11	10	14	11	21	
 African_American	15	13	21	31	17	14	16,18		13	10	13	21	11	12	14	11	21	
 African_American	15	13	21	30	17	17	16,17		14	10	11	21	11	12	14	11	21	
 African_American	15	13	21	31	19	15	15,17		13	10	12	22	11	12	14	11	21	
 African_American	15	13	24	30	20	14	11,15		13	10	12	24	13	13	15	12	19	
 African_American	15	13	21	30	18	17	17,18		14	10	13	21	11	12	14	11	22	
 African_American	16	14	23	31	17	14	11,14		13	11	11	23	13	12	14	12	21	
 African_American	15	13	23	29	17	14	11,13		13	11	11	23	13	10	15	12	19	
 African_American	15	12	25	28	17	14	14,14		13	10	11	22	11	11	15	11	19	
 African_American	16	13	21	30	16	17	17,19		13	10	12	22	11	11	14	11	21	
 African_American	16	13	21	30	15	16	17,18		15	10	12	21	11	11	13	11	20	
 African_American	15	13	21	30	17	15	16,18		14	11	12	20	11	11	14	12	20	
 African_American	15	13	21	30	19	15	16,17		14	10	11	20	11	12	15	11	22	
 African_American	15	14	21	33	17	15	16,16		13	10	11	22	11	12	14	11	21	
 African_American	14	14	24	31	16	15	15,16		14	10	11	19	12	11	15	10	20	
 African_American	15	13	21	30	17	15	16,18		13	10	14	20	11	12	14	11	21	
 African_American	17	13	21	30	16	16	17,19		14	10	12	21	11	11	14	11	21	
 African_American	17	13	25	29	17	14	11,13		13	11	13	23	14	12	15	11	18	
 African_American	16	13	24	31	16	13	15,16		13	10	11	23	14	13	14	12	19	
 African_American	16	14	23	31	18	14	11,14		13	11	11	23	13	12	15	12	19	
 African_American	17	13	21	29	15	16	17,18		15	12	11	21	11	11	14	11	21	
 African_American	15	12	21	29	15	17	17,18		14	10	12	20	11	11	14	11	21	
 African_American	16	13	21	30	16	17	18,18		13	10	13	22	11	11	13	11	21	
 African_American	15	13	22	30	16	15	17,17		14	10	11	20	11	11	14	11	21	
 African_American	15	13	21	30	16	14	15,19		14	10	12	20	11	12	14	11	22	
 African_American	14	13	22	30	17	15	16,17		14	11	12	19	9	11	15	11	20	
 African_American	<13	13	24	31	18	16	11,11		14	10	11	<19	11	11	14	10	23	
 African_American	17	14	24	30	17	13	14,16		13	10	13	23	14	12	14	11	19	
 African_American	15	13	25	29	18	15	10,14		13	10	12	23	13	12	15	12	19	
 African_American	15	14	21	31	17	15	16,16		13	10	11	21	11	12	14	11	21	
 African_American	16	13	24	29	17	14	11,14		12	11	12	23	13	12	15	12	18	
 African_American	16	13	23	30	18	14	14,15		12	10	12	23	11	12	15	9	20	
 African_American	16	12	24	28	18	14	11,14		13	11	12	23	13	11	14	12	18	
 African_American	15	13	21	30	17	15	16,19		14	10	12	21	11	11	14	11	20	
 African_American	15	13	23	30	16	15	11,15		13	11	13	23	13	12	15	12	18	
 African_American	16	13	25	29	17	14	11,15		15	11	11	23	13	12	15	12	19	
 African_American	13	14	23	32	17	16	11,11		13	10	12	23	11	12	14	10	21	
 African_American	16	14	24	30	18	15	13.2,15		13	11	13	24	13	11	14	12	19	
 African_American	17	14	22	31	16	15	18,19		15	11	12	22	11	11	14	11	21	
 African_American	17	13	23	29	18	14	12,14		13	10	12	23	13	12	15	12	19	
 African_American	15	13	23	29	16	14	11,14		13	10	12	22	13	12	15	12	20	
 African_American	15	13	21	31	16	16	17,18		14	10	12	21	11	11	14	11	20	
 African_American	15	13	21	31	16	15	15,18		14	10	12	21	11	13	14	11	22	
 African_American	15	13	22	32	17	14	16,18		13	10	12	21	11	11	14	11	20	
 African_American	14	14	23	32	16	16	14,16		15	10	12	21	12	10	14	10	20	
 African_American	15	12	21	30	16	16	16,16		14	10	12	21	11	11	14	11	21	
 African_American	15	12	23	29	16	15	13,16		13	10	12	20	11	11	16	9	18,19	
 African_American	17	14	21	31	17	16	17,19		15	10	12	21	11	11	14	11	21	
 African_American	15	13	21	30	15	16	16,20		15	11	13	21	11	11	14	10	21	
 African_American	16	14	24	30	17	14	12,12		13	11	12	23	13	12	15	12	19	
 African_American	15	12	22	29	15	15	14,14		13	11	12	21	11	12	17	10	19	
 African_American	16	13	21	30	16	17	18,19		13	10	11	21	11	11	13	11	21	
 African_American	14	12	23	28	17	14	14,18		13	11	11	24	11	11	14	11	19	
 African_American	15	13	22	29	<14	15	15,18		15	10	10	22	11	11	17	10	20	
 African_American	15	13	21	31	17	15	15,16		14	10	12	21	11	11	14	11	20	
 African_American	15	13	21	31	17	16	15,18		13	10	11	21	11	13	14	11	21	
 African_American	15	14	22	31	16	17	15,17		13	11	12	21	11	10	14	11	20	
 African_American	15	12	21	29	16	15	15,18		13	10	13	21	11	11	14	11	21	
 African_American	15	13	21	31	17	15	16,17		13	11	11	21	11	12	14	11	21	
 African_American	16	13	21	30	14	16	17,18		13	10	12	21	11	11	13	11	20	
 African_American	15	14	22	31	16	17	15,17		13	10	12	21	11	10	14	11	21	
 African_American	16	13	23	29	19	14	11,14		13	11	12	23	13	11	15	12	19	
 African_American	15	13	21	29	16.1	15	16,16		15	10	13	22	11	12	14	11	21	
 African_American	16	14	23	29	15	15	14,18		12	10	12	22	11	12	15	9	21	
 African_American	15	13	21	31	16	15	17,18		13	10	13	21	10	12	14	11	21	
 African_American	16	13	21	30	16	16	15,18		15	11	12	21	11	12	14	11	21	
 African_American	17	13	21	30	16	17	17,18		13	10	11	21	11	11	13	11	22	
 African_American	15	13	21	29	17	16	17,17		16	10	12	21	11	10	13	11	21	
 African_American	15	12	20	30	17	15	16,17		15	10	11	22	11	11	14	11	22	
 African_American	15	14	21	31	17	16	12,17		14	10	13	21	11	11	14	11	20	
 African_American	16	13	22	29	18	14	11,13		13	10	14	23	13	12	14	12	19	
 African_American	15	13	22	31	15	15	13,16		13	10	13	22	11	11	17	10	19,21	
 African_American	16	13	21	30	17	17	16,18		14	10	12	21	11	11	14	11	21	
 African_American	15	13	24	29	19	14	11,15		13	10	12	23	13	12	15	12	20	
 African_American	14	13	23	29	14	14	14,18		12	10	12	21	11	11	14	9	20	
 African_American	16	13	25	31	16	13	16,16		13	10	11	22	11	12	14	10	20	
 African_American	15	13	20	30	18	15	16,16		14	10	11	21	11	11	14	11	20	
 African_American	15	13	21	31	16	15	16,17		13	10	11	21	11	12	14	11	21	
 African_American	15	13	21	30	16	15	17,17		14	10	13	20	11	11	14	11	21	
 African_American	15	12	25	28	17	14	14,15		13	11	12	23	11	11	15	11	19	
 African_American	15	11	21	28	17	17	17,18		13	10	12	22	11	13	14	11	21	
 African_American	16	14	21	31	18	17	17,19		15	10	12	23	11	11	14	11	21	
 African_American	14	12	23	29	17	14	13,14		13	10	11	21	11	11	16	10	19	
 African_American	15	13	21	30	17	15	15,16		14	11	12	22	11	11	14	11	20	
 African_American	16	13	21	30	17	15	15,16		15	10	12	23	11	10	14	11	20	
 African_American	16	14	22	31	16	17	15,17		13	10	12	21	11	10	14	11	21	
 African_American	15	13	21	30	17	16	16,18		15	10	12	21	11	11	14	11	21	
 African_American	16	13	21	30	15	15	15,18		15	10	12	22	11	11	13	11	20	
 African_American	16	12	22	29	17	15	15,16		13	11	11	24	11	9	17	8	20	
 African_American	15	12	25	28	17	14	14,14		13	10	11	24	11	11	15	11	19	
 African_American	16	13	21	30	16	17	18,18		14	10	12	21	11	10	14	11	21	
 African_American	14	13	22	28	16	16	12,14		14	10	12	<19	11	11	15	8	17	
 African_American	16	14	21	31	16	17	16,18		13	11	12	21	11	11	14	11	20	
 African_American	15	13	21	30	16	15	16,17		13	11	11	21	11	12	14	11	22	
 African_American	16	13	21	30	16	17	17,18		13	10	13	22	11	11	13	11	21	
 African_American	14	13	24	32	18	15	11,15		14	10	14	<19	11	11	13	10	19	
 African_American	15	13	21	30	17	15	15,15		13	10	12	22	11	12	14	11	20	
 African_American	15	13	24	29	17	14	11,14		13	11	11	23	13	12	15	12	19	
 African_American	16	13	21	30	16	16	17,18		14	10	11	21	11	12	14	11	20	
 African_American	15	14	21	32	17	15	15,17		14	10	12	22	11	11	14	11	19	
 African_American	15	12	21	29	17	15	15,17		14	10	12	21	11	11	14	11	21	
 African_American	16	12	22	29	18	16	14,15		13	10	12	24	11	12	17	8	20	
 African_American	15	13	21	31	18	15	16,17		13	10	12	21	11	12	14	11	21	
 African_American	16	13	22	31	16	17	17,19		13	10	13	22	11	11	14	12	20	
 African_American	15	13	21	32	14	15	16,16		13	10	11	21	12	12	14	11	22	
 African_American	16	12	21	29	16	17	17,20		15	10	13	21	11	11	13	11	21	
 African_American	16	14	21	31	16	17	17,17		16	10	12	21	11	11	14	11	21	
 African_American	15	13	21	30	15	16	19,19		15	10	12	21	11	11	14	11	21	
 African_American	15	13	21	31	17	15	15,17		13	11	13	22	11	11	14	11	21	
 African_American	15	14	20	32	17	15	15,19		13	10	12	21	11	12	14	11	21	
 African_American	15	14	23	31	16	16	16,17		13	10	13	22	11	10	14	11	21	
 African_American	15	14	21	31	16	17	16,17		13	10	11	20	11	12	14	11	19	
 African_American	16	14	24	30	18	13	13,14		13	9	11	21	11	11	14	10	20	
 African_American	15	13	23	29	18	14	11,14		13	10	11	23	13	12	15	12	19	
 African_American	16	14	21	31	16	15	17,18		14	10	12	19	11	11	14	11	21	
 African_American	15	13	24	30	17	14	11,14		13	11	12	23	13	12	15	12	19	
 African_American	15	13	21	30	16	16	16,17		14	10	12	22	11	11	13	11	21	
 African_American	14	13	21	30	17	15	16,16		14	10	12	24	11	11	14	11	21	
 African_American	15	13	21	30	16	16	16,17		14	10	11	21	11	11	14	11	21	
 African_American	15	14	21	31	16	18	18,19		15	10	12	20	11	10	14	11	21	
 African_American	16	13	23	29	15	15	16,19		12	9	14	22	11	11	14	9	20	
 African_American	15	13	21	30	17	17	17,19		14	11	11	21	11	12	14	11	21	
 African_American	16	13	24	29	17	14	11,14		13	11	12	23	13	12	15	12	19	
 African_American	17	14	23	30	17	15	11,14		13	10	13	23	13	12	15	12	18	
 African_American	15	13	21	31	15	15	16,17		14	10	12	21	11	11	14	11	21	
 African_American	15	12	21	30	19	16	16,17		13	11	13	21	11	11	14	11	21	
 African_American	15	13	25	29	17	14	11,14		13	10	11	23	13	12	15	12	19	
 African_American	15	12	22	29	19	15	15,15		13	10	13	21	11	12	17	9	19	
 African_American	16	13	24	29	18	15	11,14		13	11	12	23	13	12	15	12	19	
 African_American	15	13	21	31	16	15	16,17		13	10	11	21	11	12	14	11	21	
 African_American	15	14	21	31	17	16	16,18		14	10	12	22	11	11	14	11	21	
 African_American	15	13	21	30	16	15	17,18		15	9	12	21	11	11	14	11	21	
 African_American	15	13	21	31	15	15	17,17		13	10	12	20	11	13	14	11	21	
 African_American	15	13	21	30	17	15	16,17		13	11	11	21	11	12	14	11	21	
 African_American	14	13	21	30	16	17	18,19		15	10	11	20	11	11	14	11	21	
 African_American	15	13	22	30	16	16	16,17		13	10	12	22	11	10	14	11	21	
 African_American	17	12	25	28	18	14	14,15		13	11	11	23	11	11	15	11	19	
 African_American	15	13	20	31	17	16	15,19		14	10	12	21	11	12	14	11	0	
 African_American	14	14	21	31	17	16	17,17		13	10	13	21	11	12	14	11	21	
 African_American	16	12	21	29	17	16	14,14		14	10	11	20	12	11	16	8	20	
 African_American	15	13	21	30	16	17	18,19		14	10	13	21	11	11	13	11	21	
 African_American	14	12	25	30	16	18	13,14		13	11	11	21	11	10	15	10	19	
 African_American	15	13	23	29	18	14	18,18		13	11	12	22	11	11	14	11	19	
 African_American	15	13	21	30	16	16	18,18		13	10	13	21	12	11	14	11	21	
 African_American	17	13	23	29	17	15	11,15		13	11	12	23	13	12	15	12	19	
 African_American	15	14	25	30	16	14	11,14		13	10	11	23	13	11	15	12	19	
 African_American	15	14	21	32	17	15	16,18		13	11	12	22	11	12	14	11	21	
 African_American	15	14	21	31	17	15	15,17		13	10	11	22	11	12	14	10	21	
